10,4,5,41789,0.03,5e-07,0.148266113047,0.07624319356,0.00388466710472,0.0264784890315,0.0122608996201,0.000249602936633
10,4,6,66905,0.03,5e-07,0.0651106267461,0.00943499979862,0.000340248745696,0.016521684059,0.00328762452209,2.60296122673e-05
10,4,7,147561,0.03,5e-07,0.0195848469472,0.000689182388478,1.26901639872e-05,0.0106913632471,0.00159997013966,1.08723735535e-05
10,4,8,359205,0.03,5e-07,0.00193275975197,0.00107562064487,7.83465405806e-06,0.00835877145651,0.00165913466703,1.19972047156e-05
10,4,9,622705,0.03,5e-07,-0.00286560903206,0.00147613963678,9.44707928498e-06,0.00768804837112,0.00177277433609,1.27397332696e-05
10,5,5,274625,0.05,5e-07,0.150686980304,0.0937859330403,0.00428661477752,0.0213759318275,0.00895734389909,0.000258583171335
10,5,6,287617,0.05,5e-07,0.0683500934343,0.0116188799226,0.000354887999672,0.0107429136726,0.00175737464268,2.95702248339e-05
10,5,7,329917,0.05,5e-07,0.0224229036662,0.000454934655648,1.23145357497e-05,0.00468608655461,0.000507292839291,1.23535521875e-06
10,5,8,393329,0.05,5e-07,0.00589842638,0.00046331435117,2.39728864155e-06,0.00248824985559,0.000513577132722,1.45016787448e-07
10,5,9,412373,0.05,5e-07,0.00318492119712,0.000618972915958,2.75590669963e-06,0.00214341948785,0.000544374135864,1.52288294732e-07
10,4,5,40121,0.05,5e-07,0.148949766415,0.0718042987398,0.00374541195535,0.0263809929738,0.0136140838725,0.000260169665446
10,4,6,53113,0.05,5e-07,0.064805605279,0.00690058079144,0.000297762090201,0.0164819860462,0.00444626049194,2.86290331917e-05
10,4,7,95413,0.05,5e-07,0.0184878312311,0.00106416989981,1.21482252392e-05,0.0107575649699,0.00220711900104,1.76446936518e-05
10,4,8,158825,0.05,5e-07,0.00184497839555,0.00241875894457,2.33167481077e-05,0.00866711842957,0.00164716198032,9.73005419098e-06
10,4,9,177869,0.05,5e-07,-0.000895501826996,0.00276084060189,2.52748144404e-05,0.00832752736678,0.00165401515278,1.05839897049e-05
10,4,5,39685,0.07,5e-07,0.148657965706,0.0700668817773,0.0036903990188,0.0263274136655,0.0141117243852,0.00026341495443
10,4,6,49857,0.07,5e-07,0.0641015697089,0.00604238677359,0.000281336562461,0.0164008112647,0.00467004705716,2.88121650002e-05
10,4,7,72633,0.07,5e-07,0.0188178138847,0.00114041517981,1.18170072671e-05,0.0108765566851,0.00230751996477,1.42117190559e-05
10,4,8,91389,0.07,5e-07,0.00508896126788,0.00236957466221,2.04888031653e-05,0.00919800087488,0.00190355196029,1.06110682139e-05
10,4,9,91993,0.07,5e-07,0.00404161976559,0.00249957624151,2.11989927361e-05,0.00907889367407,0.00206302139907,1.55596339287e-05
10,5,5,274625,0.07,5e-07,0.150686961681,0.0937861022087,0.00428661921378,0.0213777012843,0.00891833535712,0.000257062697821
10,5,6,284797,0.07,5e-07,0.0682913876844,0.0111195366797,0.000345432494493,0.0106639714673,0.00183467497709,2.937827314e-05
10,5,7,307573,0.07,5e-07,0.0235278324081,0.000382868424956,1.0775125145e-05,0.00476635288126,0.000547302498231,1.13485497e-06
10,5,8,326329,0.07,5e-07,0.00995551510252,0.000342842070448,1.61311607174e-06,0.00300227894558,0.000605321265547,3.31006854781e-07
10,5,9,326933,0.07,5e-07,0.00891929638537,0.000387222463789,1.72355551647e-06,0.00288102847129,0.000511907232167,1.40677722756e-07
10,5,5,274625,0.07,5e-06,0.15068450333,0.0938084703119,0.00428719566705,0.0213735899396,0.00889206014323,0.000256992662286
10,5,6,284797,0.07,5e-06,0.0682885911851,0.0111280891708,0.000345548142434,0.0106638882714,0.00178240736509,2.92700794318e-05
10,5,7,307573,0.07,5e-06,0.0235263326941,0.000383476240124,1.0782762457e-05,0.00476355012409,0.000521859651589,1.13507321886e-06
10,5,8,326329,0.07,5e-06,0.00995169500227,0.000340306760216,1.60737779269e-06,0.00300514537783,0.00058790807357,3.25486445719e-07
10,5,9,326933,0.07,5e-06,0.00891543896988,0.000384259992359,1.71744343117e-06,0.00287544848587,0.00049410445412,1.32487242473e-07
10,4,5,39685,0.07,5e-06,0.148656783384,0.0700719206137,0.00369056103002,0.0263187846536,0.0144575045762,0.000265154469471
10,4,6,49857,0.07,5e-06,0.0640994408583,0.00604440759738,0.00028138484946,0.0164020832826,0.0047675044211,2.90424363513e-05
10,4,7,72633,0.07,5e-06,0.0188163567483,0.00113989073708,1.18130968002e-05,0.0108684858693,0.00231877586084,1.46831939704e-05
10,4,8,91389,0.07,5e-06,0.00508676755709,0.00236759159274,2.04792213754e-05,0.0091856808669,0.0021647711051,1.69390649054e-05
10,4,9,91993,0.07,5e-06,0.00403945053033,0.00249750903423,2.11889174544e-05,0.00907709431452,0.0018392099446,8.52289489489e-06
10,4,10,91993,0.07,5e-06,0.00403947246561,0.0024975310814,2.11893727472e-05,0.0090796063145,0.00204657590976,1.4926362097e-05
10,4,5,41789,0.03,5e-06,0.148264738057,0.076249612156,0.00388487516554,0.0264776518005,0.0121782072965,0.000249002380303
10,4,6,66905,0.03,5e-06,0.0651094057155,0.00943701313873,0.000340285335459,0.016515390667,0.00345673607037,2.63843129946e-05
10,4,7,147561,0.03,5e-06,0.0195826985685,0.000689450211896,1.26989509777e-05,0.0107023136024,0.00180883392727,1.43872480575e-05
10,4,8,359205,0.03,5e-06,0.00193012024699,0.00107358352804,7.8263130257e-06,0.00833601216109,0.00137715595298,6.88773132605e-06
10,4,9,622705,0.03,5e-06,-0.0028682868236,0.00147310564278,9.43663126257e-06,0.00770129702187,0.00135845169851,5.66477426731e-06
10,5,10,412373,0.05,5e-06,0.00318125060785,0.000614600254272,2.74790316808e-06,0.00214181533215,0.000647534211355,2.51041532564e-07
