0.726656,   -1.000157,    3.300459, 6 ,4
1.175755,    0.382026,    3.300459, 6 ,4
1.410183,   -1.940951,    2.581756, 6 ,4
2.281725,    0.741377,    2.581756, 6 ,4
2.281725,    1.977639,    1.817704, 6 ,4
0.000000,    1.236262,    3.300459, 6 ,4
0.000000,    2.399147,    2.581756, 6 ,4
1.175755,    2.781173,    1.817704, 6 ,4
-0.683527,   -2.941108,    1.817704, 6 ,4
-1.410183,   -1.940951,    2.581756, 6 ,4
0.683527,   -2.941108,    1.817704, 6 ,4
-0.726656,   -1.000157,    3.300459, 6 ,4
-1.175755,    0.382026,    3.300459, 6 ,4
-2.585938,   -1.558925,    1.817704, 6 ,4
-3.008381,   -0.258779,    1.817704, 6 ,4
-2.281725,    0.741377,    2.581756, 6 ,4
0.726656,   -3.399304,   -0.581443, 6 ,4
-0.726656,   -3.399304,   -0.581443, 6 ,4
1.410183,   -3.177213,    0.581443, 6 ,4
-1.410183,   -3.177213,    0.581443, 6 ,4
-2.585938,   -2.322977,    0.581443, 6 ,4
-1.175755,   -2.781173,   -1.817704, 6 ,4
-2.281725,   -1.977639,   -1.817704, 6 ,4
-3.008381,   -1.741534,   -0.581443, 6 ,4
3.008381,   -1.741534,   -0.581443, 6 ,4
2.281725,   -1.977639,   -1.817704, 6 ,4
2.585938,   -2.322977,    0.581443, 6 ,4
1.175755,   -2.781173,   -1.817704, 6 ,4  
0.000000,   -2.399147,   -2.581756, 6 ,4
2.281725,   -0.741377,   -2.581756, 6 ,4
1.175755,   -0.382026,   -3.300459, 6 ,1
0.000000,   -1.236262,   -3.300459, 6 ,1
3.008381,   -0.258779,    1.817704, 6 ,1
3.457479,    0.359351,    0.581443, 6 ,1
2.585938,   -1.558925,    1.817704, 6 ,1
3.457479,   -0.359351,   -0.581443, 6 ,1
3.008381,    0.258779,   -1.817704, 6 ,1
3.008381,    1.741534,    0.581443, 6 ,1
2.585938,    2.322977,   -0.581443, 6 ,1
2.585938,    1.558925,   -1.817704, 6 ,1
-0.726656,    1.000157,   -3.300459, 6 ,1
0.726656,    1.000157,   -3.300459, 6 ,1
1.410183,    1.940951,   -2.581756, 6 ,1
-1.410183,    1.940951,   -2.581756, 6 ,1
-3.008381,    0.258779,   -1.817704, 6 ,1
-2.281725,   -0.741377,   -2.581756, 6 ,1
-1.175755,   -0.382026,   -3.300459, 6 ,1
-2.585938,    1.558925,   -1.817704, 6 ,1
-3.008381,    1.741534,    0.581443, 6 ,1
-3.457479,    0.359351,    0.581443, 6 ,1
-3.457479,   -0.359351,   -0.581443, 6 ,1
-2.585938,    2.322977,   -0.581443, 6 ,1
-0.726656,    3.399304,    0.581443, 6 ,1
-1.175755,    2.781173,    1.817704, 6 ,1
-2.281725,    1.977639,    1.817704, 6 ,1
-1.410183,    3.177213,   -0.581443, 6 ,1
0.683527,    2.941108,   -1.817704, 6 ,1
1.410183,    3.177213,   -0.581443, 6 ,1
0.726656,    3.399304,    0.581443, 6 ,1
-0.683527,    2.941108,   -1.817704, 6 ,1
