-5.612887233702326117e-01
-5.208658357064162026e-01
-5.208658329981467050e-01
-5.208658260338954182e-01
-4.774996943053700371e-01
-4.774996873156199806e-01
-4.279496104884626950e-01
-4.279496081810221231e-01
-4.279496042774763032e-01
-3.893855480722540618e-01
-3.463044438563187555e-01
-3.315766161789351352e-01
-3.315766065913027250e-01
-3.315765985310905051e-01
-3.135141444413021006e-01
-3.135141417462010138e-01
-3.135141382216182770e-01
-3.035187260971277112e-01
-3.035187189315434741e-01
-3.035187166795707547e-01
-2.645956471122354881e-01
-2.645956434931487355e-01
-2.558837369726192357e-01
-2.558837285772362358e-01
-2.558837249617104126e-01
-2.504309901723987264e-01
-2.504309856006078361e-01      
-2.504309809969875178e-01       
-8.164337722627648675e-02     
-6.922468020359638652e-02      
-6.913941323199850053e-02      
-6.913619239243444514e-02 
-5.741941193068405419e-02   
-4.690797420177654498e-02   
-3.045027006969761724e-02    

# obtained with DFT-FE, order 5, h=0.25, temp 100.
